"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	97900	281421906	34.8
	"2000"	"2000"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	46749	281421906	16.6
	"2000"	"2000"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	43354	281421906	15.4
	"2000"	"2000"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	1492	281421906	0.5
	"2000"	"2000"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	1903	281421906	0.7
	"2000"	"2000"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	51151	281421906	18.2
	"2000"	"2000"	"Falls (W00-W19)"	"GR113-118"	13322	281421906	4.7
	"2000"	"2000"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	776	281421906	0.3
	"2000"	"2000"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3482	281421906	1.2
	"2000"	"2000"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	3377	281421906	1.2
	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	12757	281421906	4.5
	"2000"	"2000"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	17437	281421906	6.2
	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	29350	281421906	10.4
	"2000"	"2000"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	16586	281421906	5.9
	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	12764	281421906	4.5
	"2000"	"2000"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	16765	281421906	6.0
	"2000"	"2000"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	10801	281421906	3.8
	"2000"	"2000"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	5964	281421906	2.1
	"2000"	"2000"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	359	281421906	0.1
	"2000"	"2000"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	3819	281421906	1.4
	"2000"	"2000"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	230	281421906	0.1
	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	3589	281421906	1.3
	"2000"	"2000"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	16	281421906	Unreliable
	"2000"	"2000"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	3059	281421906	1.1
	"2000"	"2000"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	1101	281421906	0.4
	"2001"	"2001"	"#Salmonella infections (A01-A02)"	"GR113-001"	41	284968955	0.0
	"2001"	"2001"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	7	284968955	Unreliable
	"2001"	"2001"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	1537	284968955	0.5
	"2001"	"2001"	"#Tuberculosis (A16-A19)"	"GR113-004"	764	284968955	0.3
	"2001"	"2001"	"Respiratory tuberculosis (A16)"	"GR113-005"	600	284968955	0.2
	"2001"	"2001"	"Other tuberculosis (A17-A19)"	"GR113-006"	164	284968955	0.1
	"2001"	"2001"	"#Whooping cough (A37)"	"GR113-007"	17	284968955	Unreliable
	"2001"	"2001"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	3	284968955	Unreliable
	"2001"	"2001"	"#Meningococcal infection (A39)"	"GR113-009"	199	284968955	0.1
	"2001"	"2001"	"#Septicemia (A40-A41)"	"GR113-010"	32238	284968955	11.3
	"2001"	"2001"	"#Syphilis (A50-A53)"	"GR113-011"	36	284968955	0.0
	"2001"	"2001"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	9	284968955	Unreliable
	"2001"	"2001"	"#Measles (B05)"	"GR113-014"	1	284968955	Unreliable
	"2001"	"2001"	"#Viral hepatitis (B15-B19)"	"GR113-015"	5585	284968955	2.0
	"2001"	"2001"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	14175	284968955	5.0
	"2001"	"2001"	"#Malaria (B50-B54)"	"GR113-017"	9	284968955	Unreliable
	"2001"	"2001"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	5715	284968955	2.0
	"2001"	"2001"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	553768	284968955	194.3
	"2001"	"2001"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	7702	284968955	2.7
	"2001"	"2001"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	12530	284968955	4.4
	"2001"	"2001"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	12319	284968955	4.3
	"2001"	"2001"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	56887	284968955	20.0
	"2001"	"2001"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	13351	284968955	4.7
	"2001"	"2001"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	29803	284968955	10.5
	"2001"	"2001"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3797	284968955	1.3
	"2001"	"2001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	156058	284968955	54.8
	"2001"	"2001"	"Malignant melanoma of skin (C43)"	"GR113-028"	7542	284968955	2.6
	"2001"	"2001"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41809	284968955	14.7
	"2001"	"2001"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	4092	284968955	1.4
	"2001"	"2001"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	6784	284968955	2.4
	"2001"	"2001"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	14414	284968955	5.1
	"2001"	"2001"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	30719	284968955	10.8
	"2001"	"2001"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	12078	284968955	4.2
	"2001"	"2001"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	12225	284968955	4.3
	"2001"	"2001"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	12609	284968955	4.4
	"2001"	"2001"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	56341	284968955	19.8
	"2001"	"2001"	"Hodgkin disease (C81)"	"GR113-038"	1323	284968955	0.5
	"2001"	"2001"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	22305	284968955	7.8
	"2001"	"2001"	"Leukemia (C91-C95)"	"GR113-040"	21451	284968955	7.5
	"2001"	"2001"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11172	284968955	3.9
	"2001"	"2001"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	90	284968955	0.0
	"2001"	"2001"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	62708	284968955	22.0
	"2001"	"2001"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	13676	284968955	4.8
	"2001"	"2001"	"#Anemias (D50-D64)"	"GR113-045"	4627	284968955	1.6
	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	71372	284968955	25.0
	"2001"	"2001"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	3704	284968955	1.3
	"2001"	"2001"	"Malnutrition (E40-E46)"	"GR113-048"	3454	284968955	1.2
	"2001"	"2001"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	250	284968955	0.1
	"2001"	"2001"	"#Meningitis (G00,G03)"	"GR113-050"	727	284968955	0.3
	"2001"	"2001"	"#Parkinson disease (G20-G21)"	"GR113-051"	16544	284968955	5.8
	"2001"	"2001"	"#Alzheimer disease (G30)"	"GR113-052"	53852	284968955	18.9
	"2001"	"2001"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	922334	284968955	323.7
	"2001"	"2001"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	700142	284968955	245.7
	"2001"	"2001"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	3489	284968955	1.2
	"2001"	"2001"	"Hypertensive heart disease (I11)"	"GR113-056"	24689	284968955	8.7
	"2001"	"2001"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	2826	284968955	1.0
	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	502189	284968955	176.2
	"2001"	"2001"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	184757	284968955	64.8
	"2001"	"2001"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	3351	284968955	1.2
	"2001"	"2001"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	314081	284968955	110.2
	"2001"	"2001"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	68103	284968955	23.9
	"2001"	"2001"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	245978	284968955	86.3
	"2001"	"2001"	"Other heart diseases (I26-I51)"	"GR113-064"	166949	284968955	58.6
	"2001"	"2001"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1178	284968955	0.4
	"2001"	"2001"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	839	284968955	0.3
	"2001"	"2001"	"Heart failure (I50)"	"GR113-067"	56934	284968955	20.0
	"2001"	"2001"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	107998	284968955	37.9
	"2001"	"2001"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	19250	284968955	6.8
	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	163538	284968955	57.4
	"2001"	"2001"	"#Atherosclerosis (I70)"	"GR113-071"	14086	284968955	4.9
	"2001"	"2001"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	25318	284968955	8.9
	"2001"	"2001"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	15234	284968955	5.3
	"2001"	"2001"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	10084	284968955	3.5
	"2001"	"2001"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4665	284968955	1.6
	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	62034	284968955	21.8
	"2001"	"2001"	"Influenza (J09-J11)"	"GR113-077"	257	284968955	0.1
	"2001"	"2001"	"Pneumonia (J12-J18)"	"GR113-078"	61777	284968955	21.7
	"2001"	"2001"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	347	284968955	0.1
	"2001"	"2001"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	263	284968955	0.1
	"2001"	"2001"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	84	284968955	0.0
	"2001"	"2001"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	123013	284968955	43.2
	"2001"	"2001"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	959	284968955	0.3
	"2001"	"2001"	"Emphysema (J43)"	"GR113-084"	16242	284968955	5.7
	"2001"	"2001"	"Asthma (J45-J46)"	"GR113-085"	4269	284968955	1.5
	"2001"	"2001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	101543	284968955	35.6
	"2001"	"2001"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	1136	284968955	0.4
	"2001"	"2001"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	17301	284968955	6.1
	"2001"	"2001"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	26178	284968955	9.2
	"2001"	"2001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	4491	284968955	1.6
	"2001"	"2001"	"#Diseases of appendix (K35-K38)"	"GR113-091"	428	284968955	0.2
	"2001"	"2001"	"#Hernia (K40-K46)"	"GR113-092"	1522	284968955	0.5
	"2001"	"2001"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	27035	284968955	9.5
	"2001"	"2001"	"Alcoholic liver disease (K70)"	"GR113-094"	12207	284968955	4.3
	"2001"	"2001"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	14828	284968955	5.2
	"2001"	"2001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	2965	284968955	1.0
	"2001"	"2001"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	39480	284968955	13.9
	"2001"	"2001"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	156	284968955	0.1
	"2001"	"2001"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	511	284968955	0.2
	"2001"	"2001"	"Renal failure (N17-N19)"	"GR113-100"	38784	284968955	13.6
	"2001"	"2001"	"Other disorders of kidney (N25,N27)"	"GR113-101"	29	284968955	0.0
	"2001"	"2001"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	748	284968955	0.3
	"2001"	"2001"	"#Hyperplasia of prostate (N40)"	"GR113-103"	439	284968955	0.2
	"2001"	"2001"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	127	284968955	0.0
	"2001"	"2001"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	416	284968955	0.1
	"2001"	"2001"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	38	284968955	0.0
	"2001"	"2001"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	378	284968955	0.1
	"2001"	"2001"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	13887	284968955	4.9
	"2001"	"2001"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10442	284968955	3.7
	"2001"	"2001"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	32326	284968955	11.3
	"2001"	"2001"	"All other diseases (Residual) "	"GR113-111"	186406	284968955	65.4
	"2001"	"2001"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	101537	284968955	35.6
	"2001"	"2001"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	47288	284968955	16.6
	"2001"	"2001"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	43788	284968955	15.4
	"2001"	"2001"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	1405	284968955	0.5
	"2001"	"2001"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	2095	284968955	0.7
	"2001"	"2001"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	54249	284968955	19.0
	"2001"	"2001"	"Falls (W00-W19)"	"GR113-118"	15019	284968955	5.3
	"2001"	"2001"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	802	284968955	0.3
	"2001"	"2001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3281	284968955	1.2
	"2001"	"2001"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	3309	284968955	1.2
	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	14078	284968955	4.9
	"2001"	"2001"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	17760	284968955	6.2
	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	30622	284968955	10.7
	"2001"	"2001"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	16869	284968955	5.9
	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	13753	284968955	4.8
	"2001"	"2001"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	20308	284968955	7.1
	"2001"	"2001"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	11348	284968955	4.0
	"2001"	"2001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	8960	284968955	3.1
	"2001"	"2001"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	396	284968955	0.1
	"2001"	"2001"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	4198	284968955	1.5
	"2001"	"2001"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	231	284968955	0.1
	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	3967	284968955	1.4
	"2001"	"2001"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	17	284968955	Unreliable
	"2001"	"2001"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	3021	284968955	1.1
	"2001"	"2001"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	1332	284968955	0.5
	"2002"	"2002"	"#Salmonella infections (A01-A02)"	"GR113-001"	21	287625193	0.0
	"2002"	"2002"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	8	287625193	Unreliable
	"2002"	"2002"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	2465	287625193	0.9
	"2002"	"2002"	"#Tuberculosis (A16-A19)"	"GR113-004"	784	287625193	0.3
	"2002"	"2002"	"Respiratory tuberculosis (A16)"	"GR113-005"	626	287625193	0.2
	"2002"	"2002"	"Other tuberculosis (A17-A19)"	"GR113-006"	158	287625193	0.1
	"2002"	"2002"	"#Whooping cough (A37)"	"GR113-007"	18	287625193	Unreliable
	"2002"	"2002"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	2	287625193	Unreliable
	"2002"	"2002"	"#Meningococcal infection (A39)"	"GR113-009"	161	287625193	0.1
	"2002"	"2002"	"#Septicemia (A40-A41)"	"GR113-010"	33865	287625193	11.8
	"2002"	"2002"	"#Syphilis (A50-A53)"	"GR113-011"	41	287625193	0.0
	"2002"	"2002"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	9	287625193	Unreliable
	"2002"	"2002"	"#Viral hepatitis (B15-B19)"	"GR113-015"	5793	287625193	2.0
	"2002"	"2002"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	14095	287625193	4.9
	"2002"	"2002"	"#Malaria (B50-B54)"	"GR113-017"	12	287625193	Unreliable
	"2002"	"2002"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	6707	287625193	2.3
	"2002"	"2002"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	557271	287625193	193.7
	"2002"	"2002"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	7737	287625193	2.7
	"2002"	"2002"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	12701	287625193	4.4
	"2002"	"2002"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	12198	287625193	4.2
	"2002"	"2002"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	56741	287625193	19.7
	"2002"	"2002"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	14047	287625193	4.9
	"2002"	"2002"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	30264	287625193	10.5
	"2002"	"2002"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3723	287625193	1.3
	"2002"	"2002"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	157713	287625193	54.8
	"2002"	"2002"	"Malignant melanoma of skin (C43)"	"GR113-028"	7514	287625193	2.6
	"2002"	"2002"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41883	287625193	14.6
	"2002"	"2002"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	3952	287625193	1.4
	"2002"	"2002"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	6853	287625193	2.4
	"2002"	"2002"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	14682	287625193	5.1
	"2002"	"2002"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	30446	287625193	10.6
	"2002"	"2002"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	12165	287625193	4.2
	"2002"	"2002"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	12628	287625193	4.4
	"2002"	"2002"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	12830	287625193	4.5
	"2002"	"2002"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	56225	287625193	19.5
	"2002"	"2002"	"Hodgkin disease (C81)"	"GR113-038"	1352	287625193	0.5
	"2002"	"2002"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	21910	287625193	7.6
	"2002"	"2002"	"Leukemia (C91-C95)"	"GR113-040"	21498	287625193	7.5
	"2002"	"2002"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11392	287625193	4.0
	"2002"	"2002"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	73	287625193	0.0
	"2002"	"2002"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	62969	287625193	21.9
