"Notes"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"Urolithiasis"	"N20-N23"	252	281421906	0.1
	"2000"	"2000"	"Other disorders of kidney and ureter"	"N25-N28"	713	281421906	0.3
	"2000"	"2000"	"Other diseases of urinary system"	"N30-N39"	14245	281421906	5.1
	"2000"	"2000"	"Diseases of male genital organs"	"N40-N50"	561	281421906	0.2
	"2000"	"2000"	"Disorders of breast"	"N60-N64"	43	281421906	0.0
	"2000"	"2000"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	120	281421906	0.0
	"2000"	"2000"	"Noninflammatory disorders of female genital tract"	"N80-N98"	221	281421906	0.1
	"2000"	"2000"	"Pregnancy with abortive outcome"	"O00-O07"	37	281421906	0.0
	"2000"	"2000"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	76	281421906	0.0
	"2000"	"2000"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	42	281421906	0.0
	"2000"	"2000"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	23	281421906	0.0
	"2000"	"2000"	"Complications of labour and delivery"	"O60-O75"	66	281421906	0.0
	"2000"	"2000"	"Complications predominantly related to the puerperium"	"O85-O92"	93	281421906	0.0
	"2000"	"2000"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	67	281421906	0.0
	"2000"	"2000"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	2781	281421906	1.0
	"2000"	"2000"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	4478	281421906	1.6
	"2000"	"2000"	"Birth trauma"	"P10-P15"	44	281421906	0.0
	"2000"	"2000"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	4240	281421906	1.5
	"2000"	"2000"	"Infections specific to the perinatal period"	"P35-P39"	944	281421906	0.3
	"2000"	"2000"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	705	281421906	0.3
	"2000"	"2000"	"Transitory endocrine and metabolic disorders specific to newborn"	"P70-P74"	23	281421906	0.0
	"2000"	"2000"	"Digestive system disorders of newborn"	"P76-P78"	455	281421906	0.2
	"2000"	"2000"	"Conditions involving the integument and temperature regulation of newborn"	"P80-P83"	170	281421906	0.1
	"2000"	"2000"	"Other disorders originating in the perinatal period"	"P90-P96"	229	281421906	0.1
	"2000"	"2000"	"Congenital malformations of the nervous system"	"Q00-Q07"	1224	281421906	0.4
	"2000"	"2000"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	6	281421906	Unreliable
	"2000"	"2000"	"Congenital malformations of the circulatory system"	"Q20-Q28"	4310	281421906	1.5
	"2000"	"2000"	"Congenital malformations of the respiratory system"	"Q30-Q34"	728	281421906	0.3
	"2000"	"2000"	"Cleft lip and cleft palate"	"Q35-Q37"	5	281421906	Unreliable
	"2000"	"2000"	"Other congenital malformations of the digestive system"	"Q38-Q45"	222	281421906	0.1
	"2000"	"2000"	"Congenital malformations of genital organs"	"Q50-Q56"	7	281421906	Unreliable
	"2000"	"2000"	"Congenital malformations of the urinary system"	"Q60-Q64"	706	281421906	0.3
	"2000"	"2000"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	545	281421906	0.2
	"2000"	"2000"	"Other congenital malformations"	"Q80-Q89"	1102	281421906	0.4
	"2000"	"2000"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	1723	281421906	0.6
	"2000"	"2000"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	2934	281421906	1.0
	"2000"	"2000"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	311	281421906	0.1
	"2000"	"2000"	"Symptoms and signs involving the skin and subcutaneous tissue"	"R20-R23"	2	281421906	Unreliable
	"2000"	"2000"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	44	281421906	0.0
	"2000"	"2000"	"Symptoms and signs involving the urinary system"	"R30-R39"	4	281421906	Unreliable
	"2000"	"2000"	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	"R40-R46"	40	281421906	0.0
	"2000"	"2000"	"Symptoms and signs involving speech and voice"	"R47-R49"	5	281421906	Unreliable
	"2000"	"2000"	"General symptoms and signs"	"R50-R68"	7713	281421906	2.7
	"2000"	"2000"	"Abnormal findings on examination of blood, without diagnosis"	"R70-R79"	40	281421906	0.0
	"2000"	"2000"	"Abnormal findings on diagnostic imaging and in function studies, without diagnosis"	"R90-R94"	138	281421906	0.0
	"2000"	"2000"	"Ill-defined and unknown causes of mortality"	"R95-R99"	20645	281421906	7.3
	"2000"	"2000"	"Transport accidents"	"V01-V99"	46259	281421906	16.4
	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	50304	281421906	17.9
	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	29319	281421906	10.4
	"2000"	"2000"	"Assault"	"X85-Y09"	16590	281421906	5.9
	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	3786	281421906	1.3
	"2000"	"2000"	"Legal intervention and operations of war"	"Y35-Y36"	360	281421906	0.1
	"2000"	"2000"	"Complications of medical and surgical care"	"Y40-Y84"	2974	281421906	1.1
	"2000"	"2000"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	1676	281421906	0.6
	"2001"	"2001"	"Intestinal infectious diseases"	"A00-A09"	1591	284968955	0.6
	"2001"	"2001"	"Tuberculosis"	"A16-A19"	764	284968955	0.3
	"2001"	"2001"	"Certain zoonotic bacterial diseases"	"A20-A28"	23	284968955	0.0
	"2001"	"2001"	"Other bacterial diseases"	"A30-A49"	33861	284968955	11.9
	"2001"	"2001"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	44	284968955	0.0
	"2001"	"2001"	"Other spirochaetal diseases"	"A65-A69"	2	284968955	Unreliable
	"2001"	"2001"	"Rickettsioses"	"A75-A79"	9	284968955	Unreliable
	"2001"	"2001"	"Viral infections of the central nervous system"	"A80-A89"	389	284968955	0.1
	"2001"	"2001"	"Arthropod-borne viral fevers and viral haemorrhagic fevers"	"A90-A99"	3	284968955	Unreliable
	"2001"	"2001"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	340	284968955	0.1
	"2001"	"2001"	"Viral hepatitis"	"B15-B19"	5585	284968955	2.0
	"2001"	"2001"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	14175	284968955	5.0
	"2001"	"2001"	"Other viral diseases"	"B25-B34"	446	284968955	0.2
	"2001"	"2001"	"Mycoses"	"B35-B49"	1144	284968955	0.4
	"2001"	"2001"	"Protozoal diseases"	"B50-B64"	277	284968955	0.1
	"2001"	"2001"	"Helminthiases"	"B65-B83"	25	284968955	0.0
	"2001"	"2001"	"Pediculosis, acariasis and other infestations"	"B85-B89"	1	284968955	Unreliable
	"2001"	"2001"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	1559	284968955	0.5
	"2001"	"2001"	"Other infectious diseases"	"B99-B99"	98	284968955	0.0
	"2001"	"2001"	"Malignant neoplasms"	"C00-C97"	553768	284968955	194.3
	"2001"	"2001"	"In situ neoplasms"	"D00-D09"	31	284968955	0.0
	"2001"	"2001"	"Benign neoplasms"	"D10-D36"	1554	284968955	0.5
	"2001"	"2001"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	12091	284968955	4.2
	"2001"	"2001"	"Nutritional anaemias"	"D50-D53"	282	284968955	0.1
	"2001"	"2001"	"Haemolytic anaemias"	"D55-D59"	853	284968955	0.3
	"2001"	"2001"	"Aplastic and other anaemias"	"D60-D64"	3492	284968955	1.2
	"2001"	"2001"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	2632	284968955	0.9
	"2001"	"2001"	"Other diseases of blood and blood-forming organs"	"D70-D76"	846	284968955	0.3
	"2001"	"2001"	"Certain disorders involving the immune mechanism"	"D80-D89"	1430	284968955	0.5
	"2001"	"2001"	"Disorders of thyroid gland"	"E00-E07"	1918	284968955	0.7
	"2001"	"2001"	"Diabetes mellitus"	"E10-E14"	71372	284968955	25.0
	"2001"	"2001"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	233	284968955	0.1
	"2001"	"2001"	"Disorders of other endocrine glands"	"E20-E34"	757	284968955	0.3
	"2001"	"2001"	"Malnutrition"	"E40-E46"	3454	284968955	1.2
	"2001"	"2001"	"Other nutritional deficiencies"	"E50-E64"	250	284968955	0.1
	"2001"	"2001"	"Obesity and other hyperalimentation"	"E65-E68"	3139	284968955	1.1
	"2001"	"2001"	"Metabolic disorders"	"E70-E88"	15697	284968955	5.5
	"2001"	"2001"	"Organic, including symptomatic, mental disorders"	"F01-F09"	39480	284968955	13.9
	"2001"	"2001"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	9087	284968955	3.2
	"2001"	"2001"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	456	284968955	0.2
	"2001"	"2001"	"Mood [affective] disorders"	"F30-F39"	879	284968955	0.3
	"2001"	"2001"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	80	284968955	0.0
	"2001"	"2001"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	358	284968955	0.1
	"2001"	"2001"	"Disorders of adult personality and behaviour"	"F60-F69"	2	284968955	Unreliable
	"2001"	"2001"	"Mental retardation"	"F70-F79"	423	284968955	0.1
	"2001"	"2001"	"Disorders of psychological development"	"F80-F89"	40	284968955	0.0
	"2001"	"2001"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	2	284968955	Unreliable
	"2001"	"2001"	"Unspecified mental disorder"	"F99-F99"	4	284968955	Unreliable
	"2001"	"2001"	"Inflammatory diseases of the central nervous system"	"G00-G09"	1345	284968955	0.5
	"2001"	"2001"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	6396	284968955	2.2
	"2001"	"2001"	"Extrapyramidal and movement disorders"	"G20-G25"	16823	284968955	5.9
	"2001"	"2001"	"Other degenerative diseases of the nervous system"	"G30-G31"	55187	284968955	19.4
	"2001"	"2001"	"Demyelinating diseases of the central nervous system"	"G35-G37"	3180	284968955	1.1
	"2001"	"2001"	"Episodic and paroxysmal disorders"	"G40-G47"	2016	284968955	0.7
	"2001"	"2001"	"Nerve, nerve root and plexus disorders"	"G50-G58"	56	284968955	0.0
	"2001"	"2001"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	574	284968955	0.2
	"2001"	"2001"	"Diseases of myoneural junction and muscle"	"G70-G72"	1785	284968955	0.6
	"2001"	"2001"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	2232	284968955	0.8
	"2001"	"2001"	"Other disorders of the nervous system"	"G90-G98"	6930	284968955	2.4
	"2001"	"2001"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	4	284968955	Unreliable
	"2001"	"2001"	"Disorders of conjunctiva"	"H10-H11"	3	284968955	Unreliable
	"2001"	"2001"	"Disorders of sclera, cornea, iris and ciliary body"	"H15-H21"	1	284968955	Unreliable
	"2001"	"2001"	"Disorders of lens"	"H25-H27"	2	284968955	Unreliable
	"2001"	"2001"	"Disorders of choroid and retina"	"H30-H35"	4	284968955	Unreliable
	"2001"	"2001"	"Glaucoma"	"H40-H40"	4	284968955	Unreliable
	"2001"	"2001"	"Disorders of vitreous body and globe"	"H43-H44"	2	284968955	Unreliable
	"2001"	"2001"	"Disorders of ocular muscles, binocular movement, accommodation and refraction"	"H49-H52"	4	284968955	Unreliable
	"2001"	"2001"	"Visual disturbances and blindness"	"H53-H54"	13	284968955	Unreliable
	"2001"	"2001"	"Diseases of external ear"	"H60-H61"	2	284968955	Unreliable
	"2001"	"2001"	"Diseases of middle ear and mastoid"	"H65-H74"	61	284968955	0.0
	"2001"	"2001"	"Diseases of inner ear"	"H80-H83"	3	284968955	Unreliable
	"2001"	"2001"	"Other disorders of ear"	"H90-H93"	9	284968955	Unreliable
	"2001"	"2001"	"Acute rheumatic fever"	"I00-I02"	65	284968955	0.0
	"2001"	"2001"	"Chronic rheumatic heart diseases"	"I05-I09"	3424	284968955	1.2
	"2001"	"2001"	"Hypertensive diseases"	"I10-I15"	46765	284968955	16.4
	"2001"	"2001"	"Ischaemic heart diseases"	"I20-I25"	502189	284968955	176.2
	"2001"	"2001"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	13320	284968955	4.7
	"2001"	"2001"	"Other forms of heart disease"	"I30-I51"	153629	284968955	53.9
	"2001"	"2001"	"Cerebrovascular diseases"	"I60-I69"	163538	284968955	57.4
	"2001"	"2001"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	39404	284968955	13.8
	"2001"	"2001"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	4167	284968955	1.5
	"2001"	"2001"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	498	284968955	0.2
	"2001"	"2001"	"Acute upper respiratory infections"	"J00-J06"	169	284968955	0.1
	"2001"	"2001"	"Influenza and pneumonia"	"J09-J18"	62034	284968955	21.8
	"2001"	"2001"	"Other acute lower respiratory infections"	"J20-J22"	347	284968955	0.1
	"2001"	"2001"	"Other diseases of upper respiratory tract"	"J30-J39"	454	284968955	0.2
	"2001"	"2001"	"Chronic lower respiratory diseases"	"J40-J47"	123013	284968955	43.2
	"2001"	"2001"	"Lung diseases due to external agents"	"J60-J70"	18524	284968955	6.5
	"2001"	"2001"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	16084	284968955	5.6
	"2001"	"2001"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	785	284968955	0.3
	"2001"	"2001"	"Other diseases of pleura"	"J90-J94"	1371	284968955	0.5
	"2001"	"2001"	"Other diseases of the respiratory system"	"J96-J98"	7228	284968955	2.5
	"2001"	"2001"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	134	284968955	0.0
	"2001"	"2001"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	7520	284968955	2.6
	"2001"	"2001"	"Diseases of appendix"	"K35-K38"	428	284968955	0.2
	"2001"	"2001"	"Hernia"	"K40-K46"	1522	284968955	0.5
	"2001"	"2001"	"Noninfective enteritis and colitis"	"K50-K52"	2357	284968955	0.8
	"2001"	"2001"	"Other diseases of intestines"	"K55-K63"	21026	284968955	7.4
	"2001"	"2001"	"Diseases of peritoneum"	"K65-K66"	1874	284968955	0.7
	"2001"	"2001"	"Diseases of liver"	"K70-K76"	34840	284968955	12.2
	"2001"	"2001"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	7923	284968955	2.8
	"2001"	"2001"	"Other diseases of the digestive system"	"K90-K92"	8209	284968955	2.9
	"2001"	"2001"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	1249	284968955	0.4
	"2001"	"2001"	"Bullous disorders"	"L10-L13"	146	284968955	0.1
	"2001"	"2001"	"Dermatitis and eczema"	"L20-L30"	29	284968955	0.0
	"2001"	"2001"	"Papulosquamous disorders"	"L40-L44"	32	284968955	0.0
	"2001"	"2001"	"Urticaria and erythema"	"L50-L53"	126	284968955	0.0
	"2001"	"2001"	"Radiation-related disorders of the skin and subcutaneous tissue"	"L55-L59"	3	284968955	Unreliable
	"2001"	"2001"	"Disorders of skin appendages"	"L60-L75"	5	284968955	Unreliable
	"2001"	"2001"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	2159	284968955	0.8
	"2001"	"2001"	"Arthropathies"	"M00-M25"	4320	284968955	1.5
	"2001"	"2001"	"Systemic connective tissue disorders"	"M30-M35"	4501	284968955	1.6
	"2001"	"2001"	"Dorsopathies"	"M40-M54"	959	284968955	0.3
	"2001"	"2001"	"Soft tissue disorders"	"M60-M79"	1068	284968955	0.4
	"2001"	"2001"	"Osteopathies and chondropathies"	"M80-M94"	3205	284968955	1.1
	"2001"	"2001"	"Other disorders of the musculoskeletal system and connective tissue"	"M95-M99"	4	284968955	Unreliable
	"2001"	"2001"	"Glomerular diseases"	"N00-N07"	633	284968955	0.2
	"2001"	"2001"	"Renal tubulo-interstitial diseases"	"N10-N15"	1218	284968955	0.4
	"2001"	"2001"	"Renal failure"	"N17-N19"	38784	284968955	13.6
	"2001"	"2001"	"Urolithiasis"	"N20-N23"	271	284968955	0.1
	"2001"	"2001"	"Other disorders of kidney and ureter"	"N25-N28"	667	284968955	0.2
	"2001"	"2001"	"Other diseases of urinary system"	"N30-N39"	14481	284968955	5.1
	"2001"	"2001"	"Diseases of male genital organs"	"N40-N50"	592	284968955	0.2
	"2001"	"2001"	"Disorders of breast"	"N60-N64"	65	284968955	0.0
	"2001"	"2001"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	127	284968955	0.0
	"2001"	"2001"	"Noninflammatory disorders of female genital tract"	"N80-N98"	188	284968955	0.1
	"2001"	"2001"	"Pregnancy with abortive outcome"	"O00-O07"	38	284968955	0.0
	"2001"	"2001"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	77	284968955	0.0
	"2001"	"2001"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	39	284968955	0.0
	"2001"	"2001"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	31	284968955	0.0
	"2001"	"2001"	"Complications of labour and delivery"	"O60-O75"	61	284968955	0.0
	"2001"	"2001"	"Complications predominantly related to the puerperium"	"O85-O92"	101	284968955	0.0
	"2001"	"2001"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	69	284968955	0.0
	"2001"	"2001"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	2845	284968955	1.0
	"2001"	"2001"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	4482	284968955	1.6
	"2001"	"2001"	"Birth trauma"	"P10-P15"	158	284968955	0.1
	"2001"	"2001"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	4079	284968955	1.4
	"2001"	"2001"	"Infections specific to the perinatal period"	"P35-P39"	887	284968955	0.3
	"2001"	"2001"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	604	284968955	0.2
	"2001"	"2001"	"Transitory endocrine and metabolic disorders specific to newborn"	"P70-P74"	30	284968955	0.0
	"2001"	"2001"	"Digestive system disorders of newborn"	"P76-P78"	457	284968955	0.2
	"2001"	"2001"	"Conditions involving the integument and temperature regulation of newborn"	"P80-P83"	167	284968955	0.1
	"2001"	"2001"	"Other disorders originating in the perinatal period"	"P90-P96"	178	284968955	0.1
	"2001"	"2001"	"Congenital malformations of the nervous system"	"Q00-Q07"	1206	284968955	0.4
	"2001"	"2001"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	4	284968955	Unreliable
	"2001"	"2001"	"Congenital malformations of the circulatory system"	"Q20-Q28"	4109	284968955	1.4
	"2001"	"2001"	"Congenital malformations of the respiratory system"	"Q30-Q34"	649	284968955	0.2
	"2001"	"2001"	"Cleft lip and cleft palate"	"Q35-Q37"	2	284968955	Unreliable
	"2001"	"2001"	"Other congenital malformations of the digestive system"	"Q38-Q45"	258	284968955	0.1
	"2001"	"2001"	"Congenital malformations of genital organs"	"Q50-Q56"	6	284968955	Unreliable
	"2001"	"2001"	"Congenital malformations of the urinary system"	"Q60-Q64"	702	284968955	0.2
	"2001"	"2001"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	584	284968955	0.2
	"2001"	"2001"	"Other congenital malformations"	"Q80-Q89"	1063	284968955	0.4
	"2001"	"2001"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	1859	284968955	0.7
	"2001"	"2001"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	2910	284968955	1.0
	"2001"	"2001"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	324	284968955	0.1
	"2001"	"2001"	"Symptoms and signs involving the skin and subcutaneous tissue"	"R20-R23"	16	284968955	Unreliable
	"2001"	"2001"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	46	284968955	0.0
	"2001"	"2001"	"Symptoms and signs involving the urinary system"	"R30-R39"	6	284968955	Unreliable
